date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:55:43	853/853	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2265c335f6-710%22	https://manta.network/robots.txt		(from )
04:55:47	70206/70206	---M-Z	200	added ('OK')	text/html	etag:W/%2265c335f6-1123e%22	https://manta.network/?utm_source=icodrops	C:/My%20Web%20Sites/tawio/manta.network/index1a6f.html	(from )
04:55:48	107540/107540	---M-Z	200	added ('OK')	image/vnd.microsoft.icon	etag:W/%2265c335f6-1a414%22	https://manta.network/favicon.ico	C:/My%20Web%20Sites/tawio/manta.network/favicon.ico	(from https://manta.network/?utm_source=icodrops)
04:55:49	162720/162720	---M-Z	200	added ('OK')	text/css	etag:W/%2227ba0-OW9RszP/bwkm9uZ61ubJxpvqezE%22	https://cdn.jsdelivr.net/npm/bootstrap@5.1.0/dist/css/bootstrap.min.css	C:/My%20Web%20Sites/tawio/cdn.jsdelivr.net/npm/bootstrap@5.1.0/dist/css/bootstrap.min.css	(from https://manta.network/?utm_source=icodrops)
04:55:49	58/58	---MCZ	302	error ('Found')	text/plain	date:Sun,%2018%20Feb%202024%2012:55:54%20GMT	https://unpkg.com/swiper/swiper-bundle.min.css	C:/My%20Web%20Sites/tawio/unpkg.com/swiper/swiper-bundle.min.2.delayed	(from https://manta.network/?utm_source=icodrops)
04:55:50	18435/18435	---MCZ	200	added ('OK')	text/css	etag:%224803-PbrKmT/DPndAJ7kYajUo+uK4NVI%22	https://unpkg.com/swiper@11.0.6/swiper-bundle.min.css	C:/My%20Web%20Sites/tawio/unpkg.com/swiper@11.0.6/swiper-bundle.min.css	(from https://manta.network/?utm_source=icodrops)
04:55:50	119850/119850	---M-Z	200	added ('OK')	text/css	etag:W/%2265c335f6-1d42a%22	https://manta.network/assets/css/styles.css?v=1.1.4	C:/My%20Web%20Sites/tawio/manta.network/assets/css/styles7ec3.css	(from https://manta.network/?utm_source=icodrops)
04:55:50	6019/6019	---MCZ	200	added ('OK')	application/javascript	etag:W/%22d41d8cd98f00b204e9800998ecf8427e%22	https://cdn.usefathom.com/script.js	C:/My%20Web%20Sites/tawio/cdn.usefathom.com/script.js	(from https://manta.network/?utm_source=icodrops)
04:55:53	6582/6582	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2265c335f6-19b6%22	https://manta.network/assets/img/logo.svg	C:/My%20Web%20Sites/tawio/manta.network/assets/img/logo.svg	(from https://manta.network/?utm_source=icodrops)
04:55:53	70206/70206	---M-Z	200	added ('OK')	text/html	etag:W/%2265c335f6-1123e%22	https://manta.network/	C:/My%20Web%20Sites/tawio/manta.network/index.html	(from https://manta.network/?utm_source=icodrops)
04:55:53	90912/90912	---M-Z	200	added ('OK')	text/html	etag:W/%2265c335f6-16320%22	https://manta.network/ecosystem.html	C:/My%20Web%20Sites/tawio/manta.network/ecosystem.html	(from https://manta.network/?utm_source=icodrops)
04:55:53	32038/32038	---M-Z	200	added ('OK')	text/html	etag:W/%2265c335f6-7d26%22	https://manta.network/networks.html	C:/My%20Web%20Sites/tawio/manta.network/networks.html	(from https://manta.network/?utm_source=icodrops)
04:55:54	31786/31786	---M-Z	200	added ('OK')	text/html	etag:W/%2265c335f6-7c2a%22	https://manta.network/about.html	C:/My%20Web%20Sites/tawio/manta.network/about.html	(from https://manta.network/?utm_source=icodrops)
04:55:54	555/555	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2265c335f6-22b%22	https://manta.network/assets/img/socials/telegram-icon.svg	C:/My%20Web%20Sites/tawio/manta.network/assets/img/socials/telegram-icon.svg	(from https://manta.network/?utm_source=icodrops)
04:55:54	1996/1996	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2265c335f6-7cc%22	https://manta.network/assets/img/socials/discord-icon.svg	C:/My%20Web%20Sites/tawio/manta.network/assets/img/socials/discord-icon.svg	(from https://manta.network/?utm_source=icodrops)
04:55:54	1171/1171	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2265c335f6-493%22	https://manta.network/assets/img/socials/twitter-icon.svg	C:/My%20Web%20Sites/tawio/manta.network/assets/img/socials/twitter-icon.svg	(from https://manta.network/?utm_source=icodrops)
04:55:55	521/521	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2265c335f6-209%22	https://manta.network/assets/img/right-arrow.svg	C:/My%20Web%20Sites/tawio/manta.network/assets/img/right-arrow.svg	(from https://manta.network/?utm_source=icodrops)
04:55:56	1257/1257	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2265c335f6-4e9%22	https://manta.network/assets/img/modal-close.svg	C:/My%20Web%20Sites/tawio/manta.network/assets/img/modal-close.svg	(from https://manta.network/?utm_source=icodrops)
04:55:56	846/846	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2265c335f6-34e%22	https://manta.network/assets/img/btn-white-arrow-icon.svg	C:/My%20Web%20Sites/tawio/manta.network/assets/img/btn-white-arrow-icon.svg	(from https://manta.network/?utm_source=icodrops)
